# Every Visual FoxPro base class, as the product itself answers about it: what an object of
# it holds, and what it answers to. Read by crates/foxvm/src/base_classes.rs.
#
# Generated by `node scripts/gen-base-classes.mjs`; the measurement it comes from is
# tests/reference/vfp-base-classes.tsv. A property with type "-" is one whose value is not a
# constant, so it is a member with nothing stored behind it, and readonly is the error the
# product raises for one it refuses to have written to.
class	kind	name	type	default	readonly
OleControl	method	SaveAsClass			
OleControl	method	SetFocus			
OleControl	method	ShowWhatsThis			
OleControl	method	WriteExpression			
OleControl	method	WriteMethod			
OleControl	method	ZOrder			
OleBoundControl	class				
OleBoundControl	property	Anchor	N	0	
OleBoundControl	property	AutoActivate	N	2	
OleBoundControl	property	AutoSize	L	.F.	
OleBoundControl	property	AutoVerbMenu	L	.T.	
OleBoundControl	property	BaseClass	C	Oleboundcontrol	1743
OleBoundControl	property	Class	C	Oleboundcontrol	1743
OleBoundControl	property	ClassLibrary	C		1743
OleBoundControl	property	Comment	C		
OleBoundControl	property	ControlSource	C		
OleBoundControl	property	DocumentFile	C		1743
OleBoundControl	property	DragIcon	C		
OleBoundControl	property	DragMode	N	0	
OleBoundControl	property	Enabled	L	.T.	
OleBoundControl	property	Height	N	17	
OleBoundControl	property	HelpContextID	N	0	
OleBoundControl	property	HostName	C		
OleBoundControl	property	Left	N	0	
OleBoundControl	property	MouseIcon	C		
OleBoundControl	property	MousePointer	N	0	
OleBoundControl	property	OLEClass	C		1743
OleBoundControl	property	OLELCID	N	1033	1743
OleBoundControl	property	OLETypeAllowed	N	-1	1743
OleBoundControl	property	ParentClass	C		1743
OleBoundControl	property	Sizable	L	.T.	
OleBoundControl	property	StatusBarText	C		
OleBoundControl	property	Stretch	N	0	
OleBoundControl	property	TabStop	L	.T.	
OleBoundControl	property	Tag	C		
OleBoundControl	property	ToolTipText	C		
OleBoundControl	property	Top	N	0	
OleBoundControl	property	WhatsThisHelpID	N	-1	
OleBoundControl	property	Width	N	100	
OleBoundControl	property	Application	-		
OleBoundControl	property	Name	-		
OleBoundControl	property	Parent	-		
OleBoundControl	property	TabIndex	-		
OleBoundControl	property	Visible	-		
OleBoundControl	event	Destroy			
OleBoundControl	event	DragDrop			
OleBoundControl	event	DragOver			
OleBoundControl	event	Error			
OleBoundControl	event	GotFocus			
OleBoundControl	event	Init			
OleBoundControl	event	LostFocus			
OleBoundControl	event	Moved			
OleBoundControl	event	Resize			
OleBoundControl	event	UIEnable			
OleBoundControl	method	AddProperty			
OleBoundControl	method	DoVerb			
OleBoundControl	method	Drag			
OleBoundControl	method	Move			
OleBoundControl	method	ReadExpression			
OleBoundControl	method	ReadMethod			
OleBoundControl	method	Refresh			
OleBoundControl	method	ResetToDefault			
OleBoundControl	method	SaveAsClass			
OleBoundControl	method	SetFocus			
OleBoundControl	method	ShowWhatsThis			
OleBoundControl	method	WriteExpression			
OleBoundControl	method	WriteMethod			
OleBoundControl	method	ZOrder			
